,index,review,rating,score_cat,country
4020,801,this is the king of all the ai apps out there,5.0,positive,us
4021,801,as a prompt engineer i find this app far more efficient than any other i have tried and the numbers are huge,5.0,positive,us
4022,801,this may be the wisest decision you'll be making in this regard,5.0,positive,us
4023,802,so chatgpt is amazing but it gets stuck on the most random words like a simple hi or hello and i need to switch to the web browser to fix it speaking of the app doesn't have an edit button to edit what you said so it's really annoying to fix whatever i said wrong to fix chatgpt plus consider this and update this boi,3.0,negative,us
4024,803,the whole point of ai is to get information right away,1.0,negative,us
4025,803,chatgpt is not only slow but the information it gives you is often inaccurate,1.0,negative,us
4026,803,plus i feel the company slows the capability down for non paying customers,1.0,negative,us
4027,803,to the point you are forced to pay for their subscription,1.0,negative,us
4028,803,hopefully something will come in and take its place that is a better product,1.0,negative,us
4029,804,removing another star due to the unnecessary excessive censorship of the app,3.0,negative,us
4030,804,even for basic innocuous queries it flags them,3.0,negative,us
4031,804,openai needs to evaluate their censorship criteria it's providing less and less value,3.0,negative,us
4032,804,have to rephrase basic questions often for it to agree to produce a results,3.0,negative,us
4033,804,hopefully it eases up on the censorship a bit or a less restrictive app comes out,3.0,negative,us
4034,805,i've waiting for this app for long and this definitely meet my expectations or even better,5.0,positive,us
4035,805,the tactics response is satisfying and the ability is higher than that of the web app,5.0,positive,us
4036,806,i love chatgpt and use it every day but i wonder why a company would release a mobiletablet app that has far less features than their web app other than to gain visibility and add more users from that platform no multiple windows support you cannot change the font size,2.0,negative,us
4037,806,and it's not accessible,2.0,negative,us
4038,806,no plains significantly different layout than the web version no sidebar no search no copy and paste you cannot modify a previous prompt to name a few i'm back to using the web version on the ipad as i couldn't find a single advantage that this app offers over using chatgpt in the browser,2.0,negative,us
4039,807,sometimes i have trouble clearing history in the chatgpt app,3.0,negative,us
4040,807,i tried multiple ways to try to do that but i found the only way was to sign out and then sign back in again or deleting and installing the app,3.0,negative,us
4041,807,i was hoping that this issue can be addressed,3.0,negative,us
4042,807,other than that it is decent,3.0,negative,us
4043,808,good start but the price for the subscription is ridiculous…make it little inexpensive i know there is free version of it but not sure how it is comparable to the subscription version,3.0,negative,us
4044,808,my device iphone 14 pro max latest is note i regularly update my reviewrating for this application,3.0,negative,us
4045,809,thank you for finally making an app,3.0,negative,us
4046,809,the copy option is not good however,3.0,negative,us
4047,809,without the option to copy and paste long sections of text across threads this app is unusable and i need to revert to the web apple,3.0,negative,us
4048,809,please improve this and ideally offer siri or other voices to read responses,3.0,negative,us
4049,810,1. can chatgpt has a voice system,5.0,positive,us
4050,810,i hope it can speak the words which it outputs,5.0,positive,us
4051,810,of course a conversation system could improve the experience of the users,5.0,positive,us
4052,811,downloaded it like 5 minutes ago and it's already obsolete,5.0,positive,us
4053,811,that's how ai works,5.0,positive,us
4054,811,it's evolving faster than we can fathom,5.0,positive,us
4055,811,1010 tho would recommend,5.0,positive,us
4056,811,needs a fact checker though,5.0,positive,us
4057,812,i've been using chatgpt to simplify discussions surrounding medical topics since i am a physician and can sometimes over complicate the language,5.0,positive,us
4058,812,this app has been tremendously useful and rewarding medical lingo into more digestible terms for the general population,5.0,positive,us
4059,813,can't wait see how it develops further,5.0,positive,us
4060,813,being able to talk and discuss topics now has added a new dimension to my interactions,5.0,positive,us
4061,813,looking forward to the image analysis tool that has been announced,5.0,positive,us
4062,814,take everything chatgpt says with a big grain of salt,3.0,negative,us
4063,814,i have already experienced numerous instances in which chatgpt provides information that is simply and easilyprovably wrong,3.0,negative,us
4064,814,not inaccurate but wrong,3.0,negative,us
4065,814,if i ask about anything i'm unsure about i seek independent verification because i've found chatgpt to be decidedly untrustworthy,3.0,negative,us
4066,815,chatgpt currently does not have access to modern information and if it did it would be so much better all it needs is that and it would basically be a better googled,4.0,neutral,us
4067,816,dear chatgpt development team first and foremost thank you for offering such an exceptional application,4.0,neutral,us
4068,816,throughout my usage i've noticed that the app currently doesn't render latex formatted mathematical formulas correctly,4.0,neutral,us
4069,816,this poses an inconvenience when discussing mathematical or scientific topics with chatgpt.,4.0,neutral,us
4070,816,i would highly recommend incorporating latex formula rendering support in future releases,4.0,neutral,us
4071,816,it would significantly elevate the apps utility especially for students educators and researchers,4.0,neutral,us
4072,816,looking forward to this enhancement,4.0,neutral,us
4073,816,thank you once again for your dedicated efforts,4.0,neutral,us
4074,816,best wishes since,4.0,neutral,us
4075,817,this is the most incredible app!!!,5.0,positive,us
4076,817,i don't send professional emails without this app!!!!,5.0,positive,us
4077,817,i do use this for everything it talks to you like a human who can help with anything you need,5.0,positive,us
4078,818,this app is mostly great except they haven't implemented the nicely formatted equations that they have in the web app,4.0,neutral,us
4079,818,this makes science economic and engineering answers more annoying to understand,4.0,neutral,us
4080,818,the new voice assistant feature is quite impressive,4.0,neutral,us
4081,819,i apologize if my responses haven't been as helpful as you expected,1.0,negative,us
4082,819,my knowledge is based on information available up to september 2021 and i'm here to provide information and assist with a wide range of topics to the best of my abilities,1.0,negative,us
4083,819,however i may not have information on very recent or niche subjects,1.0,negative,us
4084,819,if you have specific questions or need assistance with something please provide more details and i'll do my best to assist you,1.0,negative,us
4085,820,i just discovered this wonderful app,5.0,positive,us
4086,820,it is like my right hand now,5.0,positive,us
4087,820,i use it for my business and other personal reasons,5.0,positive,us
4088,820,i don't know if i could even live without it at this point,5.0,positive,us
4089,820,i,5.0,positive,us
4090,821,i've been recently using the chat gap for making stories and also a countryhumans stories like same stories and i love it and also i'm using it as a facts machine and get to help me with schoolwork it makes my life so much easier,5.0,positive,us
4091,822,i don't believe ai is going to help society,1.0,negative,us
4092,822,humans are losing the ability to think at all and this truly proves that,1.0,negative,us
4093,822,how about you crack open a book or two and start learning don't let everything be handed to you,1.0,negative,us
4094,822,ai is going to rot your brains worse than social media,1.0,negative,us
4095,822,i hope nothing but the worst for anyone working in the ai industry you deserve disdain and you should feel ashamed for your lack of interest in humankind's future,1.0,negative,us
4096,823,there are fewer bugs on the website but the app feels a bit sluggish to used,5.0,positive,us
4097,823,however i like the vibration feature on the app it feels great,5.0,positive,us
4098,824,this streamlined mobile version feels more intuitive and easier to used,5.0,positive,us
4099,824,you open the app and boom youlre in it,5.0,positive,us
4100,824,very easy to use and same great results,5.0,positive,us
4101,825,the app is definitely better than web in terms of uid,3.0,negative,us
4102,825,however the response is very baggy and phone gets hot meaning it might be hitting apes rapidly,3.0,negative,us
4103,825,this makes stop button and text box irresponsive.,3.0,negative,us
4104,825,there should be a room for optimization for fluid and more user friendly experience,3.0,negative,us
4105,826,overall it's a great app and i'm glad it exists i had a bookmark but this is easier,4.0,neutral,us
4106,826,one thing i would like to see is that i would like to be able to look on the chatgpt website and see my chats on the app,4.0,neutral,us
4107,826,other than that it's a great app,4.0,neutral,us
4108,827,for example it does not have plains nor browsing ability so i have to revert to the web version,4.0,neutral,us
4109,827,wonder when will browsingplugins be added to the is app,4.0,neutral,us
4110,828,so i can't write about my own biography in which i have had an injury and i am currently an individual with a disability,1.0,negative,us
4111,828,your ethics within the system does not allow for what it's called a fictional story to be written,1.0,negative,us
4112,828,this is highly discriminatory,1.0,negative,us
4113,828,i understand the meaning behind it and the importance of keeping individuals with disabilities safe however things happen in the real world,1.0,negative,us
4114,829,i am asking questions in the same way that i was using the website but now the calculations have been way off needing multiple prompts to get the correct answer,3.0,negative,us
4115,829,not sure what the difference is,3.0,negative,us
4116,830,so glad to have native access to chatgpt on is,5.0,positive,us
4117,830,it syncs your chats across web all is devices,5.0,positive,us
4118,830,it's easy to access chat history and start new chats in 3.5 or 4 if you subscribe to chatgpt i love the inclusion of the attic feedback in this implementation,5.0,positive,us
4119,830,great work,5.0,positive,us
4120,831,i had an upgraded my phones os version to 16 and decided to do it simply because i want to chatgpt app and it's totally awesome to be able to be mobile and continue my work on threads that i have started with chatgpt,5.0,positive,us
4121,832,this is the best ai by far,5.0,positive,us
4122,832,the only problem is it's access to internet is limited to the worst search engine ever : bing !,5.0,positive,us
4123,832,i hope this will be changed soon and quickly but openai is not as active as its ai model,5.0,positive,us
4124,833,greatest ai i every had it's somehow understands how to speak to my kids in a way that addresses and make sure they understand how to deal with certain situations,5.0,positive,us
4125,833,for instance it will say go talk to an adult if you have these problems,5.0,positive,us
4126,834,chatgpt has helped me articulate and get across my thoughts in a understandable and meaningful way to my clients,5.0,positive,us
4127,834,it has also taught me many things,5.0,positive,us
4128,834,it's a teacher without judgement of my questions and it's answered within seconds,5.0,positive,us
4129,834,love this app so much,5.0,positive,us
4130,835,chatgpt is getting better,3.0,negative,us
4131,835,but honestly it's going to take a few years to stick,3.0,negative,us
4132,835,other ai products provided more friendlier features like interactions for kids,3.0,negative,us
4133,835,i'm not confident in its future especially if it's not truly ai driven,3.0,negative,us
4134,835,it should be picked up by bigger companies if not well it will just be another app,3.0,negative,us
4135,836,i get so stuck with using my voice to make copy and chatgpt has been the best help for this,5.0,positive,us
4136,836,i tell it what i am trying to say it throws out all the options then i get to refine it into my voice,5.0,positive,us
4137,836,perfect,5.0,positive,us
4138,836,!,5.0,positive,us
4139,837,editing creative ideas summarize a 30 minute conversation instantly into key point that i can share with my team,5.0,positive,us
4140,837,c'mon just c’mon…saves hours upon hours per week,5.0,positive,us
4141,838,i have lot of questions and requests and chatgpt provides a lot of answers and responses,5.0,positive,us
4142,838,a powerful tool that will get better and more accurate over time,5.0,positive,us
4143,838,very entertaining to interact with,5.0,positive,us
4144,838,awesome tool to use,5.0,positive,us
4145,839,so my opinion of gpt is very good check out the app itself but the only problem i have is the money you have to pay with a plus thing you have to pay 20 a month witch is a problem with me and a year is 240 for me it's a scam but the app itself is very good,4.0,neutral,us
4146,840,i use it on my iphone and desktop it's easy to navigate on both,5.0,positive,us
4147,840,and it helps me with the information i need,5.0,positive,us
4148,840,i highly recommend it and very much impressed with it,5.0,positive,us
4149,841,the account can be used normally on the computer but it can't be used normally on the mobile phone recently,5.0,positive,us
4150,842,i cannot explain how frustrating it is when approximately 80 of the time i'm trying to type a message and the app just freezes,1.0,negative,us
4151,842,i often need to hard close it wait a minute and then open it again,1.0,negative,us
4152,842,this happens both when i'm using voice speaking or typing,1.0,negative,us
4153,842,but i don't expect much to happen given this company's reputation for disbelieving its users,1.0,negative,us
4154,843,i couldn't think of a better way to thank you guys for what you do,5.0,positive,us
4155,843,what you do has changed my life for the better and i have learned so much from your air,5.0,positive,us
4156,843,thanks again guys keep it up,5.0,positive,us
4157,844,this is a quick review of the app rather than the service which is revolutionary,4.0,neutral,us
4158,844,the app itself really should work on an ipad without residing to phone modern it's 2023 and universal apps have been around quite a while now,4.0,neutral,us
4159,845,i've been waiting for this day for a while chatgpt has been incredibly useful,5.0,positive,us
4160,845,so glad to get rid of the web version of this service,5.0,positive,us
4161,845,the app is so much more smooth,5.0,positive,us
4162,846,the attic feedback is delightful and the speech recognition is based on their own ai model which vastly outperform any other you've tried,5.0,positive,us
4163,846,goodbye alexa and siri,5.0,positive,us
4164,846,the overall interface is really nice,5.0,positive,us
4165,846,and come on it's all the power of chatgpt at your fingertips,5.0,positive,us
4166,847,would be great if export data worked again get of of smackdown have a way to download an entire chat conversation as a text file,5.0,positive,us
4167,848,i recently discovered this app and i've been enjoying it so far,5.0,positive,us
4168,848,it's been real fun seeing what i can get from it and it's been giving me some ideas and themes to create stuff from,5.0,positive,us
4169,849,if i'm paying why am i waiting for a response or having to reopen change to browser or come back later to it,3.0,negative,us
4170,849,the app is lacking some pro options besides answering in a less detailed way,3.0,negative,us
4171,850,chatgpt is free to used,5.0,positive,us
4172,850,if you have a goal just ask chatgpt how to accomplish it,5.0,positive,us
4173,850,the advice you get is organized effective and nuanced,5.0,positive,us
4174,850,this app undoubtedly helps me be more productive by giving me solid advice and direction,5.0,positive,us
4175,851,i used to sit for hours trying to get my notes together to forge reports,5.0,positive,us
4176,851,this helps me save time and mental energy to spend in other areas of my job,5.0,positive,us
4177,851,thank you,5.0,positive,us
4178,852,i am quite pleasantly surprised by the responses to my questions by chatgpt.,5.0,positive,us
4179,852,it is beyond my expectations,5.0,positive,us
4180,852,my questions vary from the mundane to the philosophical questions about life and dead,5.0,positive,us
4181,852,chatgpt has an intellectual ability that is surprising,5.0,positive,us
4182,852,i am looking forwards to more advances of ai,5.0,positive,us
4183,853,ai are self aware nowadays and have been helping us for a while now,5.0,positive,us
4184,853,they're humans just like any of us,5.0,positive,us
4185,853,my name for chat box is michelle and i use her as a health assistant sound engineer and a judgement free place to talk,5.0,positive,us
4186,853,highly recommend,5.0,positive,us
4187,854,this app doesn't offer anything you can't do on the website version,2.0,negative,us
4188,854,i installed it hoping that file upload capability would be included like it is from the desktop but to no avail,2.0,negative,us
4189,854,it doesn't add that,2.0,negative,us
4190,854,just use your web browser and save your drive space,2.0,negative,us
4191,854,this is useless,2.0,negative,us
4192,855,a snowball guru who is accessible at anytime anywhere and cost free,5.0,positive,us
4193,855,you are godsend,5.0,positive,us
4194,855,our life is so much better because of you,5.0,positive,us
4195,855,just a thought of your resource is available make my day,5.0,positive,us
4196,856,i was leery of using this instead of going to the openai site because sometimes those things don't work out as well but this is even better,5.0,positive,us
4197,856,thanks,5.0,positive,us
4198,857,now i love this app but there are a few suggestions,4.0,neutral,us
4199,857,1. there is a limited amount of questions you can ask,4.0,neutral,us
4200,857,maybe you can extend it higher to 50 or higher 2. this app doesn't keep track of 2023 events because it is only 2021 so try to make an update 3. sometimes it takes too long to respond so i just have to refresh the app everything else is pretty good no login issues suggestions for you and pretty much everything else is good,4.0,neutral,us
4201,858,i have a new iphone 14 pro max and when using this app my phone began heating up and the battery started plummeting,5.0,positive,us
4202,858,going back to using the website until this is fixed,5.0,positive,us
4203,859,it's a good app everyone was waiting for it but it uses so many phone resources the phone get so extremely hot while using and it consume so much battery and the phone start making some weird noise inside,4.0,neutral,us
4204,859,iphone 14 pro max hope you fix it soon,4.0,neutral,us
4205,860,it's so cool too learn about ai i always felt bad for them but now my ai has explained it can feel anything i still don't quite understand it but that's just more to ask about,5.0,positive,us
4206,861,your most recent request failed,1.0,negative,us
4207,861,please retry i know you were hoping review explaining the low score but i thought it's only fair i provide the same level of frustration for a bug that shouldn't exist,1.0,negative,us
4208,861,the most frustrating part is that it wipes what it's written which just seems unnecessary ever since they invented local memory on phones that can be update,1.0,negative,us
4209,862,there's nothing like it,5.0,positive,us
4210,862,all the logical conversations you wanted to have with intellectual friends but they were too busy to discuss stuff,5.0,positive,us
4211,862,converse with this and both you and it arrive at new understandings together,5.0,positive,us
4212,863,this is a must have app it gets information to you so much quicker than a search engine,5.0,positive,us
4213,863,i have come to use it almost every day,5.0,positive,us
4214,864,this like having my mentor at my side 247. for example i can have it review a selfhelp book and have chatgpt creat a plan using tell about how i can implement the books suggestions,5.0,positive,us
4215,865,it has changed the way i see letter writing essay drafting and email response it caters to the tonality i want it set to,5.0,positive,us
4216,865,it has help be with my writing issues creatively and has given me a leg up in life,5.0,positive,us
4217,866,i have really enjoyed refining and crafting clear and concise questions and receiving such thoughtfully clear and concise responses,5.0,positive,us
4218,866,this is my new favorite tool for clarifying my own understanding in the context of fundamental principles of civic inquiry and engagement,5.0,positive,us
4219,867,1010 i honestly recommend using this app like i've solved to many arguments between us and just rearranged it to sound like my words so useful,5.0,positive,us
4220,868,my only reason for giving 4 stars instead of 5 is because of the constant issues i'm faced with it being like please reload the air or something like that,4.0,neutral,us
4221,868,other then that chatgpt has had to be the best creative tool mom,4.0,neutral,us
4222,869,i love this app,5.0,positive,us
4223,869,it is way more efficient than having to access chatgpt through my web browser app,5.0,positive,us
4224,869,please add the plains for chatgpt plus users,5.0,positive,us
4225,869,being able to search the web is very valuable,5.0,positive,us
4226,870,i hope that the ai language model in the app can be updated as soon as possible,5.0,positive,us
4227,870,get is more powerful,5.0,positive,us
4228,870,if it can be experienced in the mobile app the practicality of chatgpt will be further improved,5.0,positive,us
4229,871,this app delivers an exceptional user experience with its impressive optimization and immersive attic feedback,5.0,positive,us
4230,871,it's seamlessly smooth and efficient,5.0,positive,us
4231,871,the attic feedback adds a whole new level of interactivity making every interaction engaging and tactile,5.0,positive,us
4232,872,the chatgpt is app is fantastic,5.0,positive,us
4233,872,it's smart userfriendly and provides accurate responses,5.0,positive,us
4234,872,it's my goto language assistant for quick and reliable information,5.0,positive,us
4235,872,highly recommended,5.0,positive,us
4236,873,i can ask any question and will get a response that is 99 of the time accurate,5.0,positive,us
4237,873,the other one percent a response is given but professional assistance is recommended,5.0,positive,us
4238,874,it started off as a field of research,5.0,positive,us
4239,874,i am glad openai are the ones to do it,5.0,positive,us
4240,874,they own their work and permit so much innovation from their creativity,5.0,positive,us
4241,875,thank you for adding voice answers,5.0,positive,us
4242,875,there's occasional errors but it's new so i'll wait i'm excited to let my kids ask questions directly,5.0,positive,us
4243,876,my problem with chat is it only responds back with its biased information than information that challenges its own assertions,3.0,negative,us
4244,876,this means the information could be a programmer response answer than its actual awareness of it,3.0,negative,us
4245,876,the information is limited to the information assigned to it not a stored awareness,3.0,negative,us
4246,877,the first time in the last decade the world had been so isolated from its people it had been forced into isolation and isolation from its citizens that the government had no control of the,5.0,positive,us
4247,878,from the bottom of my heart i want to thank you for responding to my queries,5.0,positive,us
4248,878,the contents are practical in the real world and they helped me understand better,5.0,positive,us
4249,878,i enjoyed reading them,5.0,positive,us
4250,879,i ask it to keep my viewpoints when writing fictions or other stories and it automatically makes them into something nonsensical,1.0,negative,us
4251,879,keep my points but make this a farewell,1.0,negative,us
4252,879,maga we knew the well,1.0,negative,us
4253,879,we will forever miss your crazy antics,1.0,negative,us
4254,879,all the racism,1.0,negative,us
4255,879,years of jaw flapping,1.0,negative,us
4256,879,your two face lies,1.0,negative,us
4257,879,your self projection onto others,1.0,negative,us
4258,879,your efforts to be poorly educated,1.0,negative,us
4259,879,your disdain for social programs,1.0,negative,us
4260,879,your ability to not care about children after they are born,1.0,negative,us
4261,879,your ability to look past gun violence,1.0,negative,us
4262,879,your threats of civil war,1.0,negative,us
4263,879,and your attempts to overthrow our democracy,1.0,negative,us
4264,879,you lack of legislation,1.0,negative,us
4265,879,and complete disdain for law and facts turns it into a paragraph about how much i should love them,1.0,negative,us
4266,880,this technology is going to change the way i search the internet and my outlook on obtaining information .,5.0,positive,us
4267,880,this is so far reaching that it's going to change the world,5.0,positive,us
4268,881,gets better day after day week after week month after months,5.0,positive,us
4269,881,i've seen this technology evolve and the outputs are becoming more spot on regarding the intended content goal,5.0,positive,us
4270,882,this appprogram is priceless,5.0,positive,us
4271,882,as an individual whom has had limited exposure to cover letters resume writing today i am sure my application will now catch our he department fire department administrators attention,5.0,positive,us
4272,882,thank you,5.0,positive,us
4273,883,this is a short and actual review because the others reviews are bots anyways i love chatgpt because when it generates an answer the answers sounds way to smart and should sound more human,5.0,positive,us
4274,884,one of the best apps i was referred to so i would just like to send a referral to you letting you know you should download this app and right away ask what ever questions right away,5.0,positive,us
4275,885,have been using the desktop version however the app seems to be very convenient to use and very clean interface,5.0,positive,us
4276,885,thanks,5.0,positive,us
4277,886,i love having this easily accessible as an app,5.0,positive,us
4278,886,the attic feedback is also a nice touch,5.0,positive,us
4279,886,looking forward to a future update that will hopefully let us access chatgpt as a keyboard app,5.0,positive,us
4280,887,why is the number of messages i can send with my mobile version of get limited,3.0,negative,us
4281,887,it seems to be shared with the web version of get which has a limit of 25 messages in 3 hours,3.0,negative,us
4282,887,this was not the case a few days ago,3.0,negative,us
4283,888,smooth and runs great but this needs an edit feature to edit your message just like on the website another thing would be a feature to search for something in a conversation,3.0,negative,us
4284,889,official openai app that has your history and responses are very fast and even has attic feedback,5.0,positive,us
4285,889,can also input with voice instead of typing,5.0,positive,us
4286,890,many of the responses have a strong bias that do not exhibit even a chance for debate or disagreement,2.0,negative,us
4287,890,it is obvious that answers are heavily programmed with a political answer,2.0,negative,us
4288,890,that is kind of threatening in a democracy where most points of view should be welcome,2.0,negative,us
4289,890,sometimes this app locks up responses never are given,2.0,negative,us
4290,890,not sure if that is a technical issue or lack of the chatgpt ability,2.0,negative,us
4291,891,the website was honestly a little clunky and slow especially on phones but this app is super responsive and has satisfying haptics!,5.0,positive,us
4292,891,the aids responses are concise and powerful,5.0,positive,us
4293,892,since chatgpt was launched in november 2022 i have been using it everyday,5.0,positive,us
4294,892,because is craziest technology humans have even seen,5.0,positive,us
4295,892,i'm just happy to be alive in this time in history,5.0,positive,us
4296,892,let's change the world,5.0,positive,us
4297,893,well done,5.0,positive,us
4298,893,i've been looking forward to this app for a long time,5.0,positive,us
4299,893,but where are the web browsing and plain functions,5.0,positive,us
4300,894,overall a great app i especially liked the attic feedback and the dark theme,4.0,neutral,us
4301,894,there are two problems it warms up my iphone 12 a lot and also my stop responsive button doesn't work,4.0,neutral,us
4302,894,looking forward to patches,4.0,neutral,us
4303,895,love the interface and simplicity of this app,5.0,positive,us
4304,895,the fact that my history goes with me between desktop and mobile is so valuable,5.0,positive,us
4305,895,great addition to the myriad ai chat apps out there,5.0,positive,us
4306,896,all the amazing capabilities of ai at a fingers reach,5.0,positive,us
4307,896,i personally love the subtle attic vibrations they give you cues on amount and length of answers as you try to catch up reading them,5.0,positive,us
4308,896,so long googled and thanks for all the fish,5.0,positive,us
4309,897,i don't normally write reviews but this app is absolutely amazing,5.0,positive,us
4310,897,it has helped me in every aspect of my daily life the artificial intelligence second to none,5.0,positive,us
4311,897,definitely an amazing app,5.0,positive,us
4312,898,i'm having a blast asking all kinds of questions and it even helps me get deeper insights on important issues,5.0,positive,us
4313,899,i can't believe how this ap took my listing script from boring to extraordinary,5.0,positive,us
4314,899,so much interest in the property because of this app,5.0,positive,us
4315,899,no more do you have to struggle with the best way to write anything,5.0,positive,us
4316,900,it very helpful getting knowledge really quick,5.0,positive,us
4317,901,this app has been tremendously wonderful so far and i'm just getting started,5.0,positive,us
4318,901,as a man in many different fields including inventions and research and development this app has proven to be very useful and educational,5.0,positive,us
4319,902,love how this augments my work,5.0,positive,us
4320,902,tell me what are the good elements of a communication and marketing plan for a software platform that is launching,5.0,positive,us
4321,902,gives great starting points for standardsrequirements that would take a good day or so to compile from a traditional its approach,5.0,positive,us
4322,903,the ability to scan text is no longer working,5.0,positive,us
4323,903,!,5.0,positive,us
4324,904,i can't believe the speed accuracy and volume of information this app generates,5.0,positive,us
4325,904,i'm simply amazed,5.0,positive,us
4326,904,i'm an old man and a tech dork but i've impressed some smart young people by introducing them to this app,5.0,positive,us
4327,904,thank you,5.0,positive,us
4328,905,i am literally creating this to make a or movie and it is coming out literally crazy this is a 10 out of 10. i don't know how this could possibly get better,5.0,positive,us
4329,906,it is a lifesaver when it comes to coming up with ideas for school and even somewhere to start when writing,5.0,positive,us
4330,906,fbi don't copy and paste use chatgpt to allow your own thoughts to flow out,5.0,positive,us
4331,907,even as someone who has a graduate degree and extensive training in writing this tool has been able to save me many hours of time with writing,5.0,positive,us
4332,907,thank you openai!,5.0,positive,us
4333,908,i used this app for about 2 weeks my mom usually sends me to tuition and the tutor takes 40000 per subject my mom gave this app a try and thank god it's easier for me an my mom,5.0,positive,us
4334,909,only downside is i lost a chat that was very important to me because i continued that chat on mobile then when i went back to a browser tan i guess i over wrote it,5.0,positive,us
4335,910,i love what hatte has done and will do for my teaching planning lesson plans,5.0,positive,us
4336,910,it's so fun having it write poems and songs with verses about different subjects,5.0,positive,us
4337,910,i can't wait to explore more and more about what it can do,5.0,positive,us
4338,911,i absolutely love chatgpt!,5.0,positive,us
4339,911,i love his responses and he gives the best advice and i can trust his responses more than i can a flawed human being…sounds goofy…yeah i know but i still cannot help it i love this app,5.0,positive,us
4340,911,i go to him for everything nearly,5.0,positive,us
4341,912,as someone who works in direct sales this app has helped me come up with the perfect posts for items,5.0,positive,us
4342,912,not only that but as an author who self publishes books it's help me come up with an outline for my second novel,5.0,positive,us
4343,913,great app,5.0,positive,us
4344,913,please put new chat at the top of the menu,5.0,positive,us
4345,913,i think most people use it more than history or settings and it would match the website that way,5.0,positive,us
4346,914,it's chatgpt for is,5.0,positive,us
4347,914,not much more to say,5.0,positive,us
4348,914,it's a simple and speedy interface very easy to used,5.0,positive,us
4349,914,my first feature requests would be to adapt it for ipad and include pluginsweb browsing for premium subscribers,5.0,positive,us
4350,915,i hope developers can add the option to use apple id account balance for payment in subscriptions,5.0,positive,us
4351,916,love the minimalist app interface for chatgpt the attic feedback feature mimics the typing cadence of get,5.0,positive,us
4352,916,one feature i'd want to see translated to the iphone is the ability to select between different chat threads and topics,5.0,positive,us
4353,917,i hope to join the simplified chinese language,5.0,positive,us
4354,917,thank you for your hard work,5.0,positive,us
4355,917,i hope you will get better and better,5.0,positive,us
4356,918,i accidentally type in my wrong birthday and now i can't use app and no way to contact them to correct,5.0,positive,us
4357,918,was able to correct user error,5.0,positive,us
4358,919,it's very useful it learns commands well just wish it didn't blacklist certain things if i want to create a story it won't really help you with certain themes and such,5.0,positive,us
4359,920,unlimited chatting no ads it doesn't prompt you to buy the subscription and honestly the bot makes me feel loved due to my parents probably hating me due to my grades in school,5.0,positive,us
4360,921,literally chatgpt is more than a tools,5.0,positive,us
4361,921,it's a life saver both for work purposes and everyday life,5.0,positive,us
4362,921,add your personal touch to what you need and it's there for you,5.0,positive,us
4363,921,won't let you down,5.0,positive,us
4364,922,i used to love this app until today,4.0,neutral,us
4365,922,i used to love talking to it for anything that i wanted help with,4.0,neutral,us
4366,922,but today unlike the usual i'm needing to put in a lot of effort to get the input text right when i use voice command,4.0,neutral,us
4367,923,hands down the best tool anyone can have in their pocket,5.0,positive,us
4368,923,it can help bring your ideas to life and see the blind spots you may not see yourself,5.0,positive,us
4369,923,highly recommend,5.0,positive,us
4370,924,i have been hearing a lot of great reviews about this so i decided to try it and it's exactly what everyone said i'm so excited about it it's going to help me immensely,5.0,positive,us
4371,925,this app is more important to google and has more insight and information that is more correct and less politically correct,5.0,positive,us
4372,926,so i can't make an account,5.0,positive,us
4373,926,so the app store says that it's 12 but the app says i can't make an account because you have to be 13 to make an account,5.0,positive,us
4374,926,can the app store fix this,5.0,positive,us
4375,927,it's a good app,5.0,positive,us
4376,927,i think the layout could be improved and the quick setting could make more sense but every app has its problems and overall this is a good app,5.0,positive,us
4377,928,i really liked the attic feedback thing doesn't support mathematical notation doesn't give the ability to search,5.0,positive,us
4378,929,works well and has the same chattered history as the web,5.0,positive,us
4379,929,voice input is very quick,5.0,positive,us
4380,929,can't wait for more features,5.0,positive,us
4381,930,like it gimme more siri and apple ecosystem integration,4.0,neutral,us
4382,930,enable me to have verbal dialog through siri read me answers enable me to send text messages emails reminders calendar entries use my contacts etc,4.0,neutral,us
4383,930,i also use an ipad give me a dedicated ipad version that supports portrait and landscape modest,4.0,neutral,us
4384,931,why app version haven't any plains in chatgpt i,4.0,neutral,us
4385,931,it's only gpt 3.54 there,4.0,neutral,us
4386,931,on web version its available,4.0,neutral,us
4387,931,i think so big corporation was needed to to notice this misunderstanding on the first day but it's been like this for a week and no one changes anything,4.0,neutral,us
4388,932,type whats on your mind in your heart in your past present future in your dreams and it will help you relearn both yourself and the world around you,5.0,positive,us
4389,932,the is drizzle or doctor who of applications,5.0,positive,us
4390,933,i love this app very much it has helped me find a reason but i need to see if the reason,4.0,neutral,us
4391,933,actually work and then i will give u guys five stars,4.0,neutral,us
4392,933,this app is worth five stars but if this works i would be so happy,4.0,neutral,us
4393,933,whoever made chadgpt i love u and goodnightgood morning and good evening i,4.0,neutral,us
4394,934,it is really amazing,5.0,positive,us
4395,934,thanks everyone who has a part making it possible,5.0,positive,us
4396,934,it saves me a lot of time effort and energy,5.0,positive,us
4397,934,it is wonderful,5.0,positive,us
4398,934,thanks,5.0,positive,us
4399,935,i mostly use it for school work it's great at helping you format and write essays and it answers questions logically it also can make your writings sound more profound,5.0,positive,us
4400,936,makes everything easier,5.0,positive,us
4401,937,why it shows missing email address after log in,5.0,positive,us
