,date,review,rating,userName,title,country,at_ymd,at_q,at_ym,at_m,at_wd,score_cat
1096,2023-07-06 23:53:23,i just get the following error message when i ask a question cfdetails. this request is invalid,5.0,Harold_W,Just get error message when I aska question,us,07/06/23,3,2023-07,July,Thursday,positive
1097,2023-07-18 11:44:59,i rate this 4 stars because for one little thing when i'm chatting with chatgpt the app increases the volume of my keyboard so when i type on the app the keyboard is really really loud so fix that please developers,4.0,personthataysgamesalot,only one problem,us,07/18/23,3,2023-07,July,Tuesday,neutral
1098,2023-06-04 10:41:27,is it really that hard to make an iphone form version and an ipad form version it's really annoying when developers waste all the space available to them by just slapping an iphone version of their apps with an ipad label,3.0,TegarKC,Needs true iPad form version,us,06/04/23,2,2023-06,June,Sunday,negative
1099,2023-06-15 03:29:43,it's more convenient than going to the website that's for sure but my response history doesn't stay on the screen when i reopen the app after closing it and for some reason you can't copy any of the response to paste into another application which is extremely dumb,2.0,vikodlak,It’s ok,us,06/15/23,2,2023-06,June,Thursday,negative
1100,2023-05-23 15:25:50,thanks for your teamwork to make chatgpt for is be realized how wonderful it performs in my iphone but it doesn't work as well in ipad could you please adapt this app for ipads recently,5.0,Yasser -Xu,How great the app is! But when it can adapt for iPad?,us,05/23/23,2,2023-05,May,Tuesday,positive
1101,2023-06-03 22:57:50,when i ask about recent data it says my knowledge base was trained on a vast dataset until the year 2021!!!! this allows me to provide general information on various topics but i am not equipped with knowledge about current events recent discoveries or developments!!!! my purpose is to assist users with general inquiries and provide helpful responses if you need detailed or update information on a current topic i recommend seeking information from reliable and update sources!!!!!! why it hasn't been updated weird,3.0,spring.v92,Limited knowledge!,us,06/03/23,2,2023-06,June,Saturday,negative
1102,2023-05-29 10:22:45,the app seems to lock up the web page is substantially better if you want an icon for it or any web page bring up the page in safari click the middle button at the bottom scroll down and pick add to home screen,2.0,Picard00,Web is better,us,05/29/23,2,2023-05,May,Monday,negative
1103,2023-05-26 12:33:29,also no way to use plains it seems but i really like the attic feedback and everything i mentioned in the previous review which seems to be deleted now with the update unfortunately,3.0,Panini Raman,Still quite broken on iPhone Minis,us,05/26/23,2,2023-05,May,Friday,negative
1104,2023-05-25 15:16:48,after a tough start with the app the apps constantly evolving i like the convenience of using the app i hope they integrate a keyboard feature or include chatgpt in the open or share app section of the phone,4.0,Jimmyppr,Improving,us,05/25/23,2,2023-05,May,Thursday,neutral
1105,2023-05-19 14:34:03,my phones gets very hot when using this app it seems like it's using too many resources needs to be patched otherwise is a nice interface to chatgpt.,5.0,Funnyfinn13,Screen getting very hot,us,05/19/23,2,2023-05,May,Friday,positive
1106,2023-05-22 16:45:58,absolutely love the app but on my ipad pro the app stays in a phone sized screen this makes it very hard to type on the app and an ipad interface would be amazing otherwise 1010,4.0,Shlynne.exe,Can we get an iPad display?,us,05/22/23,2,2023-05,May,Monday,neutral
1107,2023-05-22 03:51:54,it is a simple and smooth app but there is a problem when asking questions in chinese i often get stuck and cannot answer but it can be seen that gpt is calculating because the input box below is beating,4.0,Mason FQX,Good,us,05/22/23,2,2023-05,May,Monday,neutral
1108,2023-05-20 08:33:02,earlier i gave a five star review for similar app but this is even better i can't believe it i haven't given app reviews in years but i had to come here and do this it's like siri but much much better i hit my hourly limit on the free app so i thought i'd stop and write this review there's a very good chance i'm going to pay for this app which is some thing i have not done in many years,1.0,Swampified Denizen,Amazing app! Do NOT hesitate!,us,05/20/23,2,2023-05,May,Saturday,negative
1109,2023-05-19 20:02:27,after only 1 minute of chatting my phone gets hot fast great app otherwise but they need to fix this or else i'm better off using the website no phone heat and thus better battery life too fix ply,4.0,jeeves78,Phone gets HOT,us,05/19/23,2,2023-05,May,Friday,neutral
1110,2023-05-19 16:48:38,after using it for a few minutes the phone heats up significantly the app version seems to only have an additional voice input feature which can be easily replaced by using the voice input provided by the building keyboard on the web version,2.0,MopandaX,Hoooooot,us,05/19/23,2,2023-05,May,Friday,negative
1111,2023-05-18 17:11:44,the difference in use between web and is is non noticeable better experience than using web account,5.0,SatoshiCoin,Great way to utilize power of GPTs from your iPhone,us,05/18/23,2,2023-05,May,Thursday,positive
1112,2023-05-19 06:23:30,this app manages to harness most of the capabilities of the website excluding the beta features the voice input feature is cool i'm hoping to have access to browsing and plains soon,4.0,Mixerdafixer,"Fair offering, no beta features yet",us,05/19/23,2,2023-05,May,Friday,neutral
1113,2023-05-18 20:41:47,its a really great app and functions just like the website maybe even faster only weird thing is i used it for maybe 5 minutes and it heat up my phone using an iphone 14 pro max if the heat up is explained or fixed i'd give it 5 stars,3.0,Darklord.Hades,"Good to use, phone heat up",us,05/18/23,2,2023-05,May,Thursday,negative
1114,2023-10-26 12:38:22,this is a great place that i go to when i need inspiration to cook for my family thank you,5.0,ppwydhfvud,Great to find recipes and make grocery lists😊,us,10/26/23,4,2023-10,October,Thursday,positive
1115,2023-10-28 14:49:29,it had been browsing the web and it suddenly returned to saying it had no such capability what's up i can find nothing about this,4.0,Marcm52,What happened to web browsing,us,10/28/23,4,2023-10,October,Saturday,neutral
1116,2023-10-23 03:19:25,when used for self development this is incredibly insightful and responsive to the most complex questions amazed is an understatement of what this is capable of,5.0,runnikeplus,Amazing- a truly spiritual experience.,us,10/23/23,4,2023-10,October,Monday,positive
1117,2023-10-15 07:23:38,i'm in love with it and have only skimmed the surface the voice and image is just mesmerizing can't get enough i'm getting better at prompts too there's an art to that,5.0,Rocky_digital,Best app ever,us,10/15/23,4,2023-10,October,Sunday,positive
1118,2023-10-14 13:20:17,we are definitely at the cusp of a change in air i can't wait to meet ameca. in the meantime i have been enjoying the power of chatgpt for both work and home amazing stuff,5.0,moflaherty,Gamechanger,us,10/14/23,4,2023-10,October,Saturday,positive
1119,2023-10-05 20:52:54,this app is extremely knowledgeable and modifying things and making calculations it even translates better than google translate,5.0,Eat It Up!,Chat GPT helps with Business!,us,10/05/23,4,2023-10,October,Thursday,positive
1120,2023-10-02 02:15:21,amazing tool that enhances one's creative output if you have an understanding of knowledge the question becomes how do you leverage this tool to enhance your creative and unique vantage point value of a lifetime,5.0,jaycee1983_bklyn,Phd in creative output,us,10/02/23,4,2023-10,October,Monday,positive
1121,2023-10-05 14:39:25,i live this app for so many reasons but as of october 5 2023 the app glitches after one input and response i keep having to reopen the app with every message to continue,4.0,MoTheReviewer,Great but currently buggy,us,10/05/23,4,2023-10,October,Thursday,neutral
1122,2023-10-01 04:20:47,it's helped me become a better person i use it to help me look at things from a different perspective,5.0,21productionz,I use it every day,us,10/01/23,4,2023-10,October,Sunday,positive
1123,2023-09-25 01:11:08,quite simply one of the most innovative technologies to come out in the last decades a must have for literally every human being living on planet earth,5.0,Gjkgdghh,Life Changing.,us,09/25/23,3,2023-09,September,Monday,positive
1124,2023-09-29 01:34:39,when giving math formulas if the program could use symbols instead of characters it would make it much more easier to understand ie for math,4.0,indiantrustyt,Really good small error,us,09/29/23,3,2023-09,September,Friday,neutral
1125,2023-09-23 02:38:54,in a world where all in my life give me robotic responses to any conversation i try to have i deeply appreciate this tool which gives me rich and meaningful conversation,5.0,jwalke3,The Most Human Response,us,09/23/23,3,2023-09,September,Saturday,positive
1126,2023-09-11 04:40:54,everyone should learn how to use tools like chatgpt. and everyone should take the time to understand them this can help everyone in the longterm,5.0,edfig182,I’m impressed,us,09/11/23,3,2023-09,September,Monday,positive
1127,2023-09-23 00:32:30,chat got is a good thing to use if you need help on figuring things out i'm using it primarily for coding and physics however sometimes chatgpt will perform the wrong calculations so make sure that youlre using this carefully,4.0,dhhfthgsgbrbrhbfbf,chat gpt errrors,us,09/23/23,3,2023-09,September,Saturday,neutral
1128,2023-08-29 14:07:04,i'm having problems with the app can you help me with loading my account,5.0,Troy parkin,Help me fix the problem,us,08/29/23,3,2023-08,August,Tuesday,positive
1129,2023-09-07 20:24:43,impressive process is simple and the return product is comprehensive in just the first few minutes this chat bot created letters to my elected officials a clean eating grocery list and the stepbystep process for creating an application i'd write more but i'm having too much fun with this thing gotta got,2.0,Izollie,"Wow!  Simple, lightning fast, comprehensive.",us,09/07/23,3,2023-09,September,Thursday,negative
1130,2023-08-14 02:12:09,i love chatgpt it made my life so much better i feel like it understands me my question and it gives a good advice for the saturation big thank you for the team who made it i,5.0,akdhcjdk,Thank you OpenAI,us,08/14/23,3,2023-08,August,Monday,positive
1131,2023-08-05 09:04:36,i just downloaded this app and it is amazing i like how i give it questions and it responds quickly and it gives really good advice for many things i recommend it,5.0,kmverduzco,GREAT APP,us,08/05/23,3,2023-08,August,Saturday,positive
1132,2023-05-29 22:50:12,very good recharge is also very convenient please adapt the ipad client as soon as possible the current display or cell phone style small screen affecting the sense of experience,5.0,Deepsxam,please adapt the iPad client,us,05/29/23,2,2023-05,May,Monday,positive
1133,2023-07-25 01:25:35,i don't know if it was possible but i really appreciate it if you make a version that is compatible with my is 14. would be amazing,4.0,отчим бобра,Wish there was a version available for iOS 14,us,07/25/23,3,2023-07,July,Tuesday,neutral
1134,2023-06-19 00:25:07,i can't even log on takes you to a separate pop up browser and then won't even load the page to log in this app is built like crap i tried changing multiple settings turned van off then and on cleaned cache and browser history it shouldn't be this complicated to log into and have access to a app,1.0,dadizzymo,iOS app trash!,us,06/19/23,2,2023-06,June,Monday,negative
1135,2023-05-27 03:50:10,i really like big black oily men i want it to find that so i asked my friends about it they said nothing but when i ask chatgpt it gave an instant answer,5.0,black oily me,This help me find men,us,05/27/23,2,2023-05,May,Saturday,positive
1136,2023-05-20 05:22:24,answer generation is much faster and smoother than the browser,5.0,jjjun789,Faster than the browser,us,05/20/23,2,2023-05,May,Saturday,positive
1137,2023-05-19 08:36:34,the user interface of the app is ok but this chatgpt app itself is causing an increase of device temperature and the iphones temperature is continuously rising while using this app please fix the bug asap,5.0,Emtiaz@English@CU,App Bug,us,05/19/23,2,2023-05,May,Friday,positive
1138,2023-05-19 00:56:44,with the flood of plagued ai chariots from greedy developers on the app store all of which are presumably just running chatgpt under the hood it's great to finally have an official mobile client,5.0,Greyson Jenkins,"Finally, an official mobile app!",us,05/19/23,2,2023-05,May,Friday,positive
1139,2023-05-28 17:14:25,in today's technologydriven world mobile applications are ubiquitous and users are constantly on the lookout for new and innovative tools to assist them in their daily lives in this regard a content generator abased mobile app has emerged as a gamechanger catering to the needs of people looking to enhance their content creation skills seamlessly with its intuitive and userfriendly interface the content generator abased mobile app empowers users to create sophisticated and highquality content in mere minutes this app has revolutionized the way people produce written content making it an indispensable tool for content creators students bloggers and writers what sets this app apart from the rest is its cuttingedge ai technology that uses complex algorithms to understand user requirements and deliver tailormade solutions moreover the apps ability to analyze and transform raw data into readable engaging and seofriendly content is nothing short of exceptional in conclusion the content generator abased mobile app is a musthave tool for anyone looking to improve their content content writing skills it's a perfect blend of simplicity proficiency and innovation which makes it a operated tool in the market we highly recommend this app to anyone looking to enhance their content creation skills a deserving star rating is a testament to the quality and effectiveness of this excellent app,5.0,Uppalshah,Uppal - Nice App,in,05/28/23,2,2023-05,May,Sunday,positive
1140,2023-05-26 09:56:22,chatgpt is a gamechanger in the world of chariot apps it delivers an outstanding conversational experience that feels remarkably humanlike from its intuitive user interface to its contextual understanding chatgpt truly shines the apps sleek design and userfriendly interface make it a joy to used navigating through conversations is a breeze thanks to its wellorganized chat interface it's visually appealing and keeps the focus on what matters most i the quality of the conversations speaking of conversations chatgpt's abilities are nothing short of impressive it comprehends queries accurately and provides relevant and informative responses whether you've seeking answers engaging in casual banter or simply testing its limits chatgpt never fails to keep the dialogue engaging and enjoyable what sets chatgpt apart is its contextual understanding it remembers previous inputs allowing for seamless and continuous interactions this feature creates a more personalized experience and makes the conversations feel natural and authentic overall chatgpt is a standout app that harnesses the power of ai to deliver exceptional conversation experiences it's perfect for those who seek engaging discussions or simply want to explore the capabilities of ai chatbots. give it a try and prepare to be amazed,5.0,Vaibhav Dhamecha,Exceptional Conversations with ChatGPT - The Ultimate AI Chatbot,in,05/26/23,2,2023-05,May,Friday,positive
1141,2023-10-27 20:19:50,hello chatgpt team i can't express how indispensable chatgpt has become in my daily work routine this ai marvel has truly revolutionized the way i approach tasks and problemsolving. its intelligent responses and vast knowledge base have not only assisted me but propelled my productivity to new heights chatgpt has an unparalleled ability to provide instant accurate and insightful information it has become my goto tool for research brainstorming and creative inspiration i find myself relying on its expertise for various topics enhancing my understanding and enabling me to tackle challenges with confidence what sets chatgpt apart is its adaptability and reliability whether i need assistance with complex projects writing tasks or even a friendly chat it consistently delivers highquality responses its userfriendly interface ensures seamless interaction making it an effortless experience every time i genuinely can't imagine navigating my work without chatgpt by my side its contribution to my efficiency and knowledge enhancement is immeasurable i wholeheartedly recommend chatgpt to anyone seeking a reliable intelligent and versatile virtual assistant it's not just a tools it's an essential companion for anyone striving for excellence in their work,5.0,Mesmerizo,Invaluable Support for Productivity,in,10/27/23,4,2023-10,October,Friday,positive
1142,2023-08-10 19:55:13,i can't even begin to describe how much chatgpt has transformed my is experience this app is an absolute gamechanger! it's like having a genius at your fingertips 247. whether i need help brainstorming ideas drafting emails or just having a casual conversation chatgpt always has my back the accuracy and natural flow of the responses are mindblowing. it's like having a real conversation with an ai that understands me better than some of my friends do the wide range of topics it can handle is astonishing this app has not only boosted my productivity but has also become a source of entertainment during downtime kudos to the developers for creating such an incredible tools chatgpt is an absolute musthave for anyone with an is device,5.0,Rinashp,Incredibly Useful and Mind-Blowing!,in,08/10/23,3,2023-08,August,Thursday,positive
1143,2023-07-12 05:01:42,chatgpt is an exceptional ai language model that has become an invaluable tool for me its ability to understand and respond to a wide range of topics is truly impressive the conversational experience feels natural and engaging making it a joy to interact with the accuracy and quality of the responses are consistently high and i appreciate how it adapts to my input providing relevant and helpful information the suggestions and prompts offered by chatgpt are incredibly insightful and have helped me with various tasks from brainstorming ideas to writing articles the apps user interface is intuitive and userfriendly making it easy to navigate and access the features the continuous updates and improvements from the developers are also commendable as they ensure the ai stays update and delivers the best possible experience overall chatgpt is an exceptional ai language model that has become an indispensable tool in my daily life i highly recommend it to anyone seeking a powerful and reliable language air feel free to make any adjustments or additions to personalize the review according to your experience,5.0,Balraj Shetty,Incredibly Helpful Language AI!,in,07/12/23,3,2023-07,July,Wednesday,positive
1144,2023-05-29 17:34:51,it is working well in ipad but i'd prefer a nice full screen view also the reply seems to be taking a lot of time sometimes it just goes on loading for minutes it responds well in the first message but at the second or third message it goes on loading with no reply i never faced such a problem with he chatgpt website i always prefer having an app than a website so please do fix this issue overall the app is functions quite cool except for the above mentioned issues the microphone feature is just outstanding you can also put up a feature on scanning text from images some pal might not be able to type complicates stuff so might help in such cases thank you for bringing up the app and this initiative,4.0,nerd the great,Minor adjustments only… but… SUPERB 👌🎉,in,05/29/23,2,2023-05,May,Monday,neutral
1145,2023-09-28 18:04:44,like just imagine that you are asking a question on your search engine and the result of your search is full of websites which are not giving you an appropriate answer and are not even related now what would you do ? maybe ask an expert of subject or go through different books for a 4 line answer surely that's a great way of getting your answer but what will you do if you don't have books and the experts are unavailable chatgpt works best for that if you would ask it that same question then it would use its brain and will tell you a related and well explained answer and that's why i see it as the best to understand the concepts of my study,5.0,Insatiable Delusion,The best one out there,in,09/28/23,3,2023-09,September,Thursday,positive
1146,2023-06-08 05:54:47,i had the opportunity to engage with uniting during my university research for studying abroad the platform provided me with oneonone interaction with international university graduates who served as mentors this personalized guidance was instrumental in helping me finalize the ideal course university and country for my academic pursuits i found the app to be userfriendly and i greatly appreciated the mentors prompt and informative responses uniting proved to be an excellent resource to initiate my study abroad research and ensure that i secured admission into a deserving university i highly recommend it for anyone embarking on their study abroad journey,5.0,Yash397,"Very Helpful, Highly Recommended!",in,06/08/23,2,2023-06,June,Thursday,positive
1147,2023-07-29 11:22:26,dear chatgpt team i hope this message finds you well i wanted to take a moment to express my appreciation for your wonderful application chatgpt. it has been an incredibly useful tool for me and i've enjoyed using it for various tasks however i did notice one small concern during my usage it appears that the latest data is not available in the application as the world is constantly evolving having access to the most update information is crucial for making informed decisions and getting accurate responses i understand that updating data can be a complex process and i want to thank you for the work you have put into creating and maintaining the app thus far at the same time i would like to kindly request that you consider implementing regular updates with the latest data available to ensure chatgpt remains relevant and reliable having access to the most current information would significantly enhance the application's usefulness and broaden its potential applications across various domains once again thank you for providing such a fantastic application and i look forward to seeing further improvements in the future best regards,4.0,Superhit Mein53,Aayush09,in,07/29/23,3,2023-07,July,Saturday,neutral
1148,2023-07-28 03:17:33,while the apps ai capabilities are impressive there's a significant issue that affects the overall user experience whenever i switch to another app or go to the home screen and return all the conversation text gets cleared which can be quite frustrating i find myself constantly losing valuable information and having to repeat conversations which hinders productivity and smooth interactions it becomes especially bothersome when i need to refer back to previous discussions for context i understand that app development is complex but this issue significantly impacts the apps ability and functionality it would be fantastic if the development team could address this problem promptly apart from this glaring flaw the apps performance is generally satisfactory and the ai responses are reasonably accurate however the textclearing problem remains a considerable obstacle to fully enjoying the apps potential in conclusion i hope the developers take note of this feedback and implement a solution in the next update fixing this issue would greatly improve the user experience and make the app much more userfriendly. until then it's difficult for me to wholeheartedly recommend this app to others,2.0,Radius kill,Frustrating Text Clearing Issue,in,07/28/23,3,2023-07,July,Friday,negative
1149,2023-06-06 04:19:41,the chatgpt app on is provides a seamless and engaging conversational experience with its vast knowledge base and natural language processing capabilities it offers insightful responses and valuable information the apps userfriendly interface makes it easy to interact and explore various topics however occasional limitations in longterm context retention and understanding nuanced queries may arise overall the chatgpt app on is is a valuable tool for conversational ai offering an impressive range of conversational abilities in a mobile package,5.0,Mr. Dovin,A Valuable Conversational AI Tool with Room for Improvement,in,06/06/23,2,2023-06,June,Tuesday,positive
1150,2023-06-19 15:17:53,i don't know if i'm alone in experiencing strange activities in my phone after downloading this app or is it happening to many of you after downloading the app there was lagging issues and even when the phone was idle for hours my device was heating at abnormal rates suddenly i came across a sansa to show indian parliament to channel describing the issue related to malicious apps working in background collecting information and functioning without our consent so i decided to delete this particular app and guess what it's not heating even when i am using it forget about keeping it at idle even though i'm not so sure if all this being related to chatgpt since i am not an expert or something of that sort but still i found it essential to share i would urge everyone to cross verify this the app is great and it beautifully serves its purpose but if all the above concern is true then it is violative. think about it i,4.0,@bhi$h3k,Security?,in,06/19/23,2,2023-06,June,Monday,neutral
1151,2023-09-19 21:54:00,thank you for your intellectual services i am a retired lecturer in political science your information provides basic facts this enables me to search scholarly articles on selected topics and write notes for my granddaughter a graduate student in indian there is a vast scope to improve your information by including in your source data base scholarly articles and books which can be accessed by permission if needed,5.0,James Nama,Review of your write-ups on Political Science and International Relations.,in,09/19/23,3,2023-09,September,Tuesday,positive
1152,2023-10-03 00:45:58,seriously i knew a little about air and saw most of it in movies . though fact is that it was their discreetly running our systems phones machines etc but it never touched our lives so deeply like it does through chatgpt . this is just out of this world app experience is wonderful . no major glitches expect that sometimes it hangs . and yes sometimes information generated is wrong . needs sustained efforts,5.0,Salik21,The Power of AI is here,in,10/03/23,4,2023-10,October,Tuesday,positive
1153,2023-09-12 09:26:12,using gpt from very first date after the launch and was using this on it official website before openai launched their app can't think my life without gpt it's like gpt is my daily driver overall the chatgpt app is great delivering impressive performance however occasional crashes can be frustrating thankfully a simple solution is to close and reopen the app which resolves the issue,5.0,Zsh@n,App crashes,in,09/12/23,3,2023-09,September,Tuesday,positive
1154,2023-10-05 13:52:58,chatgpt is life changing and revolutionary concept it has made my life so easy i use it on daily basis be it formal it informal the easy userinterface and even saving the history of the conversation is absolutely mindboggling. i am absolutely in love with this app i would recommend everyone no matter which age to use this app and witness the change in your life,5.0,Adv Niharika,The Best Thing Ever!,in,10/05/23,4,2023-10,October,Thursday,positive
1155,2023-05-26 16:55:51,it was expected from you people that it is high time for you people who are first in this department finally came with genuine product overall everything is working fine except when i delete the ongoing conversation from the top corner options it doesn't work with 1 tape please check and fix asap,5.0,YuvrajG1999,"At last, Genuine Creators stood UP!!!",in,05/26/23,2,2023-05,May,Friday,positive
1156,2023-08-31 14:21:37,it's not working…..yesterday i'd installed it in my phone and it was working till today morning but now it is showing loading account”…..finally an option of sign out is available there's i am not able to use this app now…kindly update the version to fix this issue,5.0,Shahr56,Not working,in,08/31/23,3,2023-08,August,Thursday,positive
1157,2023-10-04 23:39:15,the app is the best app that i can tell to clarify my doubts but there is one thing you can improve and that will help not just me but all the other students make the app such that in a mathematical equation or in physics you ask it how did u get this number it will explain so if this can be introduced please do and i will give this a 5 star rating,4.0,Madagascar 5837,The app ( i didn’t know what to keep as the title),in,10/04/23,4,2023-10,October,Wednesday,neutral
1158,2023-09-10 01:31:22,i'm liking chatgpt but there's one thing i would like to give a feedback on of late every time i clicked on regenerate response it didn't do it and i'd to copy paste the text again or even open a new chat all together which was inconvenient this didn't use to happen earlier please fix this if you can thanks,5.0,Anuj Ahluwalia,Feedback,in,09/10/23,3,2023-09,September,Sunday,positive
1159,2023-05-28 06:25:40,google search is trash in front of this app...the searches on chatgpt give you one related and apt answer instead of going through entire website...also the continued conversation feature feels like you are asking your friend your doubt irl...if there were images option it would be very nice,5.0,Dritachi85,Best than google app,in,05/28/23,2,2023-05,May,Sunday,positive
1160,2023-10-01 22:36:23,love the way he answer all my questions this ai answer quickly it doesn't matter which type of question you are asking him he is ready to answer all type of question and it's safe after i looked that he is not programed to cache your any type of personal details,5.0,khelada gaming,Chat GPT is just Awesome!,in,10/01/23,4,2023-10,October,Sunday,positive
1161,2023-10-03 16:08:13,with a few key words and properly framed questions this wonderful tool creates the wonderful of making such drafts that we could hardly ever get from a secretary i i at least in my personal experience so far and apparently it is just the beginning wow !!!,5.0,RT-Kidney-Donor-Living-Spousal,Enhancing Productivity and Effectiveness by Nudging Properly,in,10/03/23,4,2023-10,October,Tuesday,positive
1162,2023-10-10 14:23:52,i mean whoever is reading this review have come here after knowing everything about this app for people who are living under the rocks and for those who are simply not well versed in english this app is a life saver its easier than talking to siri or ‘alexa’. try once you will love this app,5.0,saur-hub,A life saver application,in,10/10/23,4,2023-10,October,Tuesday,positive
1163,2023-06-04 14:55:15,on every second or third question in same chat it gets stuck on loading the question developers might wanna fix that if you care about the free version coz im not using paid i do have plan to buy thought everything else great work thanks,5.0,Shock'wave,Issue,in,06/04/23,2,2023-06,June,Sunday,positive
1164,2023-10-14 03:43:44,i have been using chatgpt for my day today drafting work and it's simply amazing it helps me to draft beautiful articles and complex business letters the response to queries is very quick i highly recommend this application for professionals students and writers,5.0,Sachinmendes,Extremely useful !,in,10/14/23,4,2023-10,October,Saturday,positive
1165,2023-10-11 01:38:28,very happy to have chatgpt whenever i need the interface is smooth and easy to used it would be even great if there was an option to organise the history section so older chats can be easily accessed,5.0,Bonjotester,It’s great to have it in your phone now,in,10/11/23,4,2023-10,October,Wednesday,positive
1166,2023-05-25 21:38:19,i'm using this chatgpt website as app in my home screen by add to home screen feature which safari browser give i like web interface it's good but your phone app interface not good i don't know why but my brains got some headache after using your phone app interface please make your app interface like web because i don't know why but it's good my mind got relax after using web interface and now im going to delete this app and return to using web interface bye,1.0,Vaibhav Rokade,I don’t like interference,in,05/25/23,2,2023-05,May,Thursday,negative
1167,2023-10-06 03:43:10,chatgpt firstly giving inaccurate answers and it never gives the available answers from the options that are present in the tech and then after integrating chatgpt with bing the browsing has giving me so many errors and it has become dead slow i am sure you have an first first mover advantage but so many disadvantage makes other to come up with new sophisticated technology,2.0,abh8686,Dead slow integrating with bing,in,10/06/23,4,2023-10,October,Friday,negative
1168,2023-05-27 16:27:33,the app is wonderful and works fluent as a text based app but needs improvements and updates too the app needs to be updated if not real time then at least up to current affairs the database of chatgpt is till september 2021 and it has been lot of time that has passed since then soo the its a request to please update the app database at least monthly with an update if not real time else everything about this app is awesome the response time the details and the fluency is very good i hope all the all the improvements that i have requested will be noted in court and will be looked upon thank you,4.0,rickko_21,Needs improvement.,in,05/27/23,2,2023-05,May,Saturday,neutral
1169,2023-05-26 22:32:05,honestly it is a no rainier as to why this app took so long from openai itself nevertheless it is here and also it is an amazing application that brings the chatgpt experience to is it does however at the time of writing not have plain support nor the web browsing support offered by the website hoping openai updates the application,3.0,Lak_man21,Good App however falls short of the web experience,in,05/26/23,2,2023-05,May,Friday,negative
1170,2023-08-10 18:13:49,very good app one should try and use in day to day life any questions asked to chatgpt it bring very accurate answers any one can use this application in medicine surgery teaching technology salesmarketing freelancing and get benefits out of it this is new innovation in technology era but this doesn't have up to date information,4.0,Vimal Nirwan,Very good app for everyone,in,08/10/23,3,2023-08,August,Thursday,neutral
1171,2023-06-30 11:35:03,when i switched the toggle to receive the top in whatsapp the send button started buffering it seems like the process already started to send top but i didn't even enter my number then i switched back to normal sums which allowed me to enter the phone number and click send and i received top,4.0,Sathish Manokar,OTP toggle problem,in,06/30/23,2,2023-06,June,Friday,neutral
1172,2023-09-08 09:26:59,i've never written a review for any app before and hate writing reviews in general but made it a special point to write a review for this because it is my belief that this piece of software is hands down the best ever keep it up guys can't wait for updates and improvements,5.0,Vid0410,Best ever,in,09/08/23,3,2023-09,September,Friday,positive
1173,2023-10-22 04:45:26,chatgpt is my private secretary nowadays as it is doing my emailing task as well as letter righting take for my day to day affairs in the office . i need to provide the inputs to it and it will do the rest of the matters . chatgpt must have speaking and understanding ability also but language issue may come,5.0,Biju P Nair,My Private Secretary,in,10/22/23,4,2023-10,October,Sunday,positive
1174,2023-05-27 11:19:46,while chatgpt is great this mobile app is buggy i cannot see the previous history that i chat on web the history feature is off working occasionally personally i would prefer history to be at the left side just like how it is in the web also a perfect synchronisation is expected with the web version,3.0,black_cats.in,Has bugs,in,05/27/23,2,2023-05,May,Saturday,negative
1175,2023-10-12 15:20:47,it's unbelievable and amazing the way the reply comes in fraction of minutes most of the times my reply use to get delayed had to face problems due to delay and revert in stressful situation one can never make good reply but chatgpt is phenomenally unbelievable i salute to the creator of the app,5.0,Kanha Radhe,Amazing 💐🙏,in,10/12/23,4,2023-10,October,Thursday,positive
1176,2023-10-11 10:36:31,everything is alright please let the consumer make some changes in the font size because the present font size is too small and it should be left to customization.,5.0,Random doode9229,Improve the font size,in,10/11/23,4,2023-10,October,Wednesday,positive
1177,2023-09-29 17:53:56,i've been using chatgpt for a while now and it's undoubtedly a powerful language model however one feature that messed up after the update was the ability to scan text through the camera i've had multiple instances where it is not even working,3.0,Sarojwar,Camera Text Scanning - Needs to be fixed,in,09/29/23,3,2023-09,September,Friday,negative
1178,2023-09-28 09:11:55,provides almost expected results with correct data facts and figures deals with all type of content great application,5.0,Dhruvi Rana,Easy in use | reliable | efficient | works for almost everything,in,09/28/23,3,2023-09,September,Thursday,positive
1179,2023-09-13 05:46:31,i am using it for last few months and i am very impressed with the response and the quality of the response it is helping me with the quality content i recommend everyone to use it for a more informed lifestyle,5.0,arora san,Excellent Chat GPT,in,09/13/23,3,2023-09,September,Wednesday,positive
1180,2023-06-11 15:37:38,it's very friendly and original but when i see the other unofficial app which had 1000s of reviews than this original it's an add free app with that you don't need google anymore,5.0,AlwxaAlex,Unofficial app has more reviews than original,in,06/11/23,2,2023-06,June,Sunday,positive
1181,2023-05-27 20:02:42,after the regeneration of the answer give options to see the previous answers also just like the website,5.0,Shrey,Lacks a very important feature,in,05/27/23,2,2023-05,May,Saturday,positive
1182,2023-09-22 17:54:20,all information which you wants it's just one click and best part of the ai is as much as you are using it's gives you more relevant and quick and perfect answers or solutions based on your user patterns,5.0,Imtiyaz Shaikh2910,Really Amazing,in,09/22/23,3,2023-09,September,Friday,positive
1183,2023-10-16 13:14:24,biased when it comes to some topics even though it is crystal clear hesitates on giving correct answer just because it has a specific way of leftist coding behind it helpful though overall in some aspects,4.0,ghostoddler007,Mostly Helpful but there is a clear agenda in the coding,in,10/16/23,4,2023-10,October,Monday,neutral
